시도명,시군구명,대형폐기물명,대형폐기물구분명,대형폐기물규격,유무료여부,수수료,관리기관명,데이터기준일자,제공기관코드,제공기관명
강원특별자치도,강릉시,간판,기타,2m 이상,유료,8000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,간판,기타,2m 미만,유료,7000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"게시판(칠판, 화이트보드)",기타,거치대 포함,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"게시판(칠판, 화이트보드)",기타,거치대 미포함,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"고무통, 고무대야",기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,교자상(접이식),기타,2인 이하,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,교자상(접이식),기타,4인 이상,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,기타 봉투에 담기 어려운 쓰레기,기타,20kg 마대 기준,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"깨진유리, 항아리(조각난 것)",기타,20kg 1마대당,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,난로,기타,석유,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,난로,기타,전기,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,놀이매트(두께 4cm 이하),기타,"접이식, 모든 규격",유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,놀이매트(두께 4cm 이하),기타,퍼즐식 8개당,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"대자리, 돗자리, 카페트",기타,특대(2m×2m 이상),유료,8000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"대자리, 돗자리, 카페트",기타,2인용(폭 1.2m 이상),유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"대자리, 돗자리, 카페트",기타,1인용(폭 1.2m 미만),유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,문서세단기,기타,모든 규격,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,미용실 샴푸의자,기타,모든 규격,유료,10000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"반려동물집(캣타워, 개집, 캐리어 등)",기타,긴 면 1.5m 이상,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"반려동물집(캣타워, 개집, 캐리어 등)",기타,긴 면 0.6m 이상 1.5m 미만,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"반려동물집(캣타워, 개집, 캐리어 등)",기타,긴 면 0.6m 미만,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,벽시계,기타,대형(높이 1m 이상),유료,7000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,벽시계,기타,중형(높이 1m 미만),유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,벽시계,기타,소형(높이 50㎝ 미만),유료,2000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,병풍,기타,대형(높이 1.2m 이상),유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,병풍,기타,소형(높이 1.2m 미만),유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,보일러,기타,모든 규격,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"보행기, 카시트",기타,모든 규격,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,블라인드/커튼,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,빨래건조대,기타,모든 규격,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,상판,기타,대리석상판(1m 미만),유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,상판,기타,대리석상판(1m 이상 2m 미만),유료,12000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,세면기,기타,대리석,유료,12000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,세면기,기타,도자기,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,세면기,기타,FRP,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"수납장, 서랍장(플라스틱류)",기타,1칸당,유료,1000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"수족관(부속, 모래 제외)",기타,2m 이상,유료,25000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"수족관(부속, 모래 제외)",기타,가로 1m 이상,유료,16000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"수족관(부속, 모래 제외)",기타,가로 1m 미만,유료,10000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"수족관(부속, 모래 제외)",기타,50cm 미만,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,스캐너,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,스탠드,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,시스템행거(상판 있는 것),기타,1쪽(폭 1.2m)당,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,시스템행거(상판 있는 것),기타,행거 서랍 1개당,유료,1000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,식기건조대,기타,모든 규격,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,신생아침대(매트리스 포함),기타,길이 1.4m 미만,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,싱크대,기타,1쪽당 길이 1.2m 이상,유료,12000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,싱크대,기타,1쪽당 길이 90㎝ 이상,유료,9000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,싱크대,기타,1쪽당 길이 90㎝ 미만,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,쌀통,기타,높이 1m 이상,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,쌀통,기타,높이 1m 미만,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,아기범퍼침대,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,아기욕조(플라스틱류),기타,모든 규격,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,아이스박스,기타,모든 규격,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,안마기,기타,안마의자 제외,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,안마의자,기타,"일반, 전신형",유료,15000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,안마의자,기타,간이형,유료,10000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,애완용계단,기타,모든 규격,유료,3000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,액자,기타,길이 1m 이상,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,액자,기타,길이 1m 미만,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,액자(유리 포함),기타,긴 면 1m 이상,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,액자(유리 포함),기타,긴 면 1m 미만,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,야외용 테이블의자,기타,테이블 의자 일체형(모든 규격),유료,20000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,약탕기,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,양변기,기타,모든 규격,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,어린이 전동차,기타,모든 규격,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,영상게임기,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,옷걸이,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,욕조,기타,모든 규격,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"유리, 거울(강화유리 제외)",기타,긴 면 1.4m 이상 2m 미만,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"유리, 거울(강화유리 제외)",기타,긴 면 0.7m 이상 1.4m 미만,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,"유리, 거울(강화유리 제외)",기타,긴 면 0.7m 미만,유료,2000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,유모차,기타,2인용,유료,6000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,유모차,기타,1인용,유료,5000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,음식물처리기,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,이불,기타,모든 규격,유료,4000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,이사용박스,기타,모든 규격,유료,2000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강원특별자치도,강릉시,자전거,기타,성인용(두발),유료,7000,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
